a,b,opcode,faulty_result,label
3987754715,2538298414,0,2231077641,1
1443002796,1993455597,2,1174417836,1
2158622209,2661929021,2,2158612481,0
2089100793,2634575930,1,3749492151,1
2640161338,1869233118,3,4286430206,1
3585367211,2771781706,4,813847777,1
296229155,3288225415,1,1302971032,1
825207650,2017040368,1,2834699122,1
3365841553,1594466238,3,3751788479,0
892165482,1030355834,3,1030616954,1
2281410063,920474477,2,114885133,0
2093383161,2037501426,0,4130884587,0
3528043684,3467930269,4,486393401,0
419616562,15428353,1,404188209,0
433108787,4189037811,2,429958195,1
2158295041,1522332085,0,3680627126,0
809571168,59866375,0,869437543,0
3132501109,3996400348,0,2833933905,1
2669670462,4214894326,0,2589597492,0
1339195295,417522481,2,146961169,1
1425227177,2598614581,4,3457190813,1
1312079260,138037520,2,137365776,0
3542982310,169726228,4,3643822002,0
1820488153,4075259109,1,2040196324,1
3369764497,1971976683,0,1046777980,1
391636782,233797403,3,536868671,0
3322552460,945252720,1,2645735196,1
4120128747,1502263219,1,2617865528,0
1945982951,327098662,2,326959142,1
795152222,566338371,4,245672989,0
2115098108,2931808349,3,4273987069,0
2215842824,3469235869,4,1255883413,0
393086766,1599737790,1,3088316272,0
4203581173,1629138882,1,2574507827,1
3379370642,4035706593,2,3223919232,1
3098970225,3042460778,4,233753883,1
4140498157,3922568403,4,520583230,1
1299106714,1809873367,4,646361677,1
1066423679,2395781661,3,3214737279,1
2036459506,271475488,1,1798538450,1
2982057059,2502475818,1,479581241,0
1116873605,3690259127,4,2573648178,0
1924916197,1273950615,4,961876594,0
3735326397,838504803,2,278954081,1
1300180890,2966832225,2,5637120,0
3219977343,2897594969,1,322382374,0
1367090082,2939910750,1,2856364356,1
3510231714,1554558393,2,1344839840,0
1850682844,2229079561,3,4007604173,1
2892014168,2457670180,4,1042133116,0
3089725040,139934992,4,2961066849,1
1468613039,1356896161,1,111716878,0
3237801089,1298137498,1,1941760743,1
3577383594,1109432708,0,391849006,0
845692260,3804436165,2,37753924,1
2468743718,3448123547,4,1587559101,0
2489503784,2786982476,0,981518964,0
2209615367,2826059344,1,1531039671,1
3970487513,3915114194,2,3892888784,0
1850712540,4281948926,0,1837694170,0
2733061701,1710348747,3,3891757007,1
3262286980,297788195,0,3560075175,0
3584532651,970624883,3,4261392379,0
4184957170,3755340479,4,652513869,1
201097495,3931275476,4,3786277315,0
1392994214,1095985026,3,1398237094,0
4025286879,676588880,3,4026525151,1
2023926769,2247350283,4,4249973754,0
2107706875,3537030821,3,4294168559,1
1399847846,2029169137,4,731730519,0
3545060006,1924719077,1,1620336833,1
556196162,1684467656,2,539402560,1
2380217371,748790617,2,209788952,1
2476059175,1885309920,3,4091522023,0
1583937468,3830861000,1,2048043764,0
2263703565,2042566131,0,11335168,1
1145925512,235527964,2,67718920,0
2597180469,1020783481,1,1576396956,1
2553040432,1767182802,1,785857662,1
3121712244,1875388895,4,3319375275,1
3549299879,2717016131,4,1920759012,1
1566169530,680896849,0,3320808203,1
3243227778,2453277220,2,2685012480,1
341493032,2869561942,0,3211054974,0
2194627589,2740849222,3,2749324871,0
2716277315,2051975668,2,541460544,0
2513934379,2271616014,2,2219186186,1
3065800301,1246272916,2,34079748,0
3343636622,1223408529,2,1078696320,1
386856238,750044505,1,3930730453,1
3197389437,1821779417,1,1912480932,1
3067466349,369344300,0,3432616345,1
2378815003,2690011712,0,773851227,1
416729905,2515919403,1,2195777798,0
1923231717,878904680,3,1994600429,0
4235356920,1610043327,4,2743412039,0
3021715560,1509209011,0,235955227,1
640679244,4282113278,3,4282383870,0
1223271825,3821116103,1,3844606666,1
3473509534,3533384869,2,3255372932,0
2996821605,70891784,0,3067709293,1
108521740,741120344,4,710635604,0
966725491,1166198667,0,2130827006,1
322870054,816003937,0,1122096775,1
1975559659,3073655918,2,889193578,0
2667049021,3530158244,0,1902239969,0
3485650079,231959323,3,3486772639,1
945878384,75454728,2,6312192,0
1735684558,806304096,4,1467697326,0
2019914736,17943298,2,83712,1
2325822485,1841063899,1,484758586,0
3589011627,1071342975,3,4294704638,1
2830998609,1553036217,4,4096585192,1
4100051176,2017329648,2,1344274656,1
1867694046,379754797,3,2146615295,0
4177987314,3407822486,0,3290842505,1
2066386934,1453184429,0,3519571363,0
855271781,4035213537,0,595518022,0
3392910484,2915492443,4,1744656079,0
570786116,82757897,3,653248844,1
3663045300,3484630175,4,367435307,0
2821233744,1383533988,2,2100224,0
546078529,2948997727,2,545530433,0
4058432739,833216867,3,4059035107,1
1164261770,3966536920,3,3983392250,1
1632750530,3726877372,0,1064660542,1
1371634595,3289987208,4,2505589547,1
2278962191,3672926389,4,1564105914,0
3096162929,2415961120,2,2415960096,0
4207366901,1117001093,1,3090365812,1
3911387858,2157250561,4,2041971411,1
2393583645,521027902,3,2679075135,0
3599199917,398614831,1,3200585086,0
1162254730,2773370954,2,88475650,1
2672135230,2632608825,2,2621443128,0
4201191156,4037232353,2,4028696296,1
1109577604,2258675213,2,35685892,0
2608395830,2580813875,1,564452867,1
193552663,2519091244,0,2712643907,0
1975470059,1174100875,2,1169769355,1
666120527,547771201,0,140149904,1
3883126990,153315602,2,19087362,0
2241521675,3258023044,1,3277941639,1
2139694079,950165361,0,3090121584,1
4137547501,1987724780,4,2162668289,0
1480099760,154540306,0,1634640578,1
921863533,3545294502,3,4159891439,0
944638320,350237481,3,1039022969,1
1255047061,3772735169,1,1777279189,1
3342104206,2759984713,4,1672900807,0
1549046712,3416615063,2,1208223888,1
3753990847,1496888754,2,1493176506,1
104868620,1815379928,0,1920248548,0
3451978395,2440631330,1,944238201,1
3075568238,1621877185,2,536961089,1
37910788,2783691851,3,2817260879,0
2591643700,871663463,2,309329956,0
2325973013,3658031284,2,2315321364,0
801474399,3468504733,1,1627936962,0
1448919468,2624930872,0,4073850348,1
2181851652,775312732,0,2957164384,0
395143983,1931218406,3,2006806383,1
2774085194,479081785,0,3253166979,0
1246204820,2936869982,3,4014970846,0
3927424724,1730989006,0,1363454626,1
2929460829,3289888392,3,4271879901,1
4043360482,3467629213,4,1068472959,1
1097224578,3760657088,1,557792962,1
2344990231,2896611417,3,2951216735,0
2144911359,509477180,0,2654388539,0
377272108,185526038,0,562798146,0
2177391107,1911758819,4,4030285280,1
3050090603,2844731987,4,474192440,0
918090093,617400649,4,309606436,0
2782484043,745821016,0,3528305571,1
3517516963,2245859851,1,1254879896,1
2247036427,1902958562,1,344077865,0
798883167,591262022,2,589164866,1
1290733977,3322213516,4,2196503829,1
3304049801,2886526552,4,1759718097,0
1383804836,2078452215,3,2080091127,1
1565870010,1443321772,4,189928470,1
2564959793,381791533,3,518238013,1
3132094069,1659265477,2,581328965,0
1137406855,271548704,0,1408431271,1
3734513853,561700162,1,3172813691,0
3886229711,3976683226,3,4020727519,1
2326325781,2257152013,3,2393467421,1
499530555,548290881,4,1030257258,1
1133250439,963010930,1,170239509,0
2305709074,4195280116,3,4218336502,1
3804629701,2958155872,3,4074236901,1
962454386,2522203692,3,3210601342,1
2202157062,3096691825,4,1003586679,0
306975524,2506957354,0,2813932878,0
1419687849,2253891596,3,3604856749,1
2920337500,205059352,4,2720539972,0
2704815170,675866448,4,2305872658,0
3683697847,4036163809,0,3424890264,1
318130981,4209942261,3,4211007477,0
2875809366,4211517686,3,4218420982,0
47662341,2009573871,1,2333055762,1
3042757226,3125625972,3,3177041534,1
1597779390,2082907128,0,3680686518,0
41808644,1418315177,3,1459484077,1
1962201065,3821922503,0,1489156273,1
3357311632,843376996,3,4200393716,0
2802563150,323720998,3,3075063662,1
3748718782,2401839134,0,1855623388,1
3780261058,3457517724,3,3948395742,1
2785561676,2893988440,4,175541764,1
1370247075,1952799720,2,1344564128,1
3002114149,560444226,3,2482484071,1
3021788264,2228512265,1,793275999,0
2359594009,2228990473,2,2223013896,1
1032933755,4256681211,3,4256684539,1
1270316439,1835287514,0,3105603953,0
4050522338,4198262004,3,4219368694,0
3594624172,2191038981,3,3604586157,0
3990494939,2806172750,1,1184322189,0
537647936,475642680,1,62005248,1
4207625973,1811636695,1,2395989278,0
2608586806,2882427479,3,4227857015,1
1741821903,3795991748,0,1242846355,0
3342867598,3927898324,0,2975798626,0
77977865,4206574837,3,4273864189,1
2226894857,2297548817,0,229410842,1
3228604544,1756233169,1,1472371375,0
2738004038,3769032385,0,2212069127,0
1004217719,832690019,4,41611796,1
3417670295,3629375152,2,3356590736,0
1507395507,4240042745,3,4261015547,0
3117271155,58739463,2,25184259,0
2603911734,2110853627,1,493058107,0
1827250137,2980143715,2,547422784,1
3503996577,408282928,0,3912271313,1
3196580477,1800806358,4,4124175787,1
1894215649,2514929707,4,3842090952,1
2300866066,425934130,0,2726800196,0
2591105588,2360201753,3,2667442749,0
1273201047,3513727650,0,491961385,1
2484415016,3514622114,3,3581799082,0
4143862509,75387144,0,4219249653,0
1363383202,296324899,2,285311778,0
1290719641,2335078934,0,3491580847,1
1246438292,1890138081,1,3634490291,1
73115912,3417536663,1,954740849,1
3005574246,3312253066,1,3988288476,0
2529444909,4120036587,4,1666613446,0
3707942586,3548228774,1,159713812,0
1743573455,253729054,4,1760757969,1
1318457757,2614620215,2,177607189,1
2987014756,1354167713,2,276967456,1
3743499454,2710052931,0,2292802817,1
1655582661,163287315,3,1807727575,1
3762348224,3188086908,2,2684371008,0
3564311720,189917974,2,13697024,1
578301764,3780277442,3,3816439750,1
292035874,1423720361,3,1174159275,1
1618820032,3654291123,4,3115136375,1
171782420,2117503484,1,2349246232,0
1564791738,4293035775,0,1562860217,0
3996057308,464684343,1,3531356581,1
3234758785,1632171458,4,2709943618,1
2410868767,399748399,4,2288082224,1
2142278655,3359258768,4,3079318383,0
2179150851,3200991357,4,1063810174,1
1499730866,3124816500,4,3808754118,1
1521136565,4155783407,2,1386229797,1
3109080178,1255631253,3,4191677943,1
1169235339,3884929743,3,3892273103,1
110710541,1573113787,1,2295693138,1
3557218472,4194241267,1,3657944501,0
782689117,3040082026,3,3216497535,1
3029407337,197369111,4,3209857854,1
4134900972,3885596879,4,300684323,0
3241525890,855049573,1,2386476317,0
1587557309,424003378,1,1163552907,1
2361885721,1627979714,3,3989831643,0
640436044,365290283,4,870949999,1
1571933627,3665495732,2,1479607472,0
940973424,620672329,2,538318144,0
1097123714,1079793536,0,2176917250,0
2409415199,3087586416,0,1202034319,0
2759941193,2810572367,4,50631174,1
3746432190,3385630867,2,3360424082,1
2613393975,4187391731,4,1649654980,0
114453261,2405315614,2,106045452,0
3384200339,2611911735,3,3686718647,0
595150150,3558436008,0,4153586150,1
2366717978,384593197,1,1982124781,0
3347357327,494789434,3,3753770943,1
3824190151,1051194237,0,580417092,0
2754953288,1925904357,1,963266659,1
800930655,275704096,0,1074537599,1
2996223077,1683734984,4,3604839853,1
3319323275,1237372819,3,3453542299,0
2802538574,2932023389,1,4165482481,0
4178151666,1871372255,4,2525189933,0
999826807,2510794283,4,2923400028,0
128333071,3278115462,4,3301058440,1
2633034297,3529492644,4,1320100509,0
444762421,1653156293,0,1963700986,1
105134348,2991426148,4,3020469096,1
1083896705,2325257237,4,3389157268,0
1472682415,3237662849,2,1086476417,0
327195943,3222186624,2,34816,0
872568680,435500339,4,771056219,1
1887794145,1384206245,4,33832004,1
4024172767,1047140220,0,1850087515,1
1923621861,2057061877,0,3982780890,1
1634066882,176328469,2,33024,0
2571114034,232589595,2,155189267,1
1500005810,645889356,3,2139061758,0
3345578638,2215564296,2,2215137288,0
1403926439,261454111,0,1665376454,1
2284928016,3397822101,0,1387782821,0
2853274196,2491998249,0,1016750717,1
3280012935,555695426,3,3818864583,0
1447475116,1644810692,0,3125840240,1
3486205599,4243918585,2,3435202203,1
241769756,4207944949,4,4105779689,0
2356618776,2900515417,4,580222017,1
1212596624,930576238,2,4604160,0
4044133090,1002118519,1,3042014571,0
1869378014,706422612,4,1165448842,0
1025522042,3427339928,2,218105880,1
1509013427,28462339,1,1480534704,1
3036643945,1795666390,4,3757577151,1
3355762832,1227606418,3,3375360386,1
2535234606,295713571,0,2831079249,1
2050422772,2655662652,4,4101817800,1
3057284204,1478864304,2,270541856,0
713542485,3158304888,1,1850204893,0
3831018696,269532960,3,4099457000,0
1949426664,1980434412,2,1946223528,1
442485556,3304844937,2,6015488,0
1983287276,4237387513,0,1942484709,1
143450385,3743381694,0,3886832079,0
3165248121,2356979736,0,1227260560,1
2073945079,3817691335,0,522927294,1
3166605433,1607870399,4,3815290822,0
3267198597,237849372,0,3572156833,1
4019338463,2137193470,3,4294115319,1
36642564,1098434946,1,2159433090,1
1471753135,3485467295,2,1199571599,0
515567933,133632783,4,424534578,0
4253706491,1983765996,3,4290772479,0
2916736091,595140934,0,3511877024,1
2922102876,1904009698,1,883875450,1
379688237,3860181708,0,4239869945,0
157139218,29961475,3,433974547,1
3480256158,1357201825,4,2668969791,1
2852631124,1026988922,2,671486544,1
1683606472,3028158568,3,4102015980,1
4119044843,3950824150,0,3774901697,0
2991678564,1328547742,0,25259010,0
3718930107,2241009163,3,3720044219,0
2199385094,620819786,1,2115436220,1
2711580739,4111243498,0,2525759789,1
1978067947,224940826,4,2022635761,1
1499277234,1865691102,1,3995662292,1
3772543681,2999670885,3,4074732261,0
3623914160,2280158735,3,3756588735,0
388462382,4290316031,4,3902697937,0
819292513,1480051120,4,1759682769,0
1072931711,904271211,2,904003947,0
3944894166,1421624233,0,1071551103,0
2853528148,2867396693,2,2852192340,0
2964620897,800571231,1,2164049666,0
1215686032,3870688973,1,1639964291,1
53222662,3807370437,2,36445188,0
3275691142,2681938495,1,594276935,1
1141366664,3175741050,3,3176136698,1
1237818259,3514568866,4,2562427697,0
460412726,271001376,4,190214166,0
289335586,3876473550,0,4166857712,1
164156179,3632286385,0,3796442596,1
739845464,3117748339,4,2513188139,0
2951830111,2143420415,0,800283230,0
641417036,3692911288,0,39361028,0
442286388,2422775840,2,810057760,1
2447826979,1849288668,1,598669383,1
450333493,4200351476,3,4204777461,1
1902541282,2034185202,4,140069392,0
2098530810,1124914054,2,1090781634,1
695808338,2340386326,2,158937106,0
2717599299,3175997050,2,2705933891,1
1753150928,315010853,2,4629760,0
3450801819,2767373897,3,3992964827,0
778335068,2958465632,1,2114836732,0
878701928,3123356788,1,2050312436,0
3780056258,2191700997,4,1676517575,0
2446601251,3097253489,2,2425619489,0
453576502,550254401,3,1003239287,1
3618954415,3326245004,0,2650232123,0
2603431478,3286114439,0,1594578621,0
1050265469,3053938284,3,3198150525,0
2316520980,3653839539,1,4031390561,1
3319101579,3122740340,0,2146891007,1
4168858864,4263498492,1,4200327636,1
3993058524,3794654916,2,3791721668,0
1207675791,345134377,0,1552810168,0
977870708,2165231618,1,3107475314,1
3895002320,19574018,4,3909331410,0
3296193672,1451591085,4,2465360165,0
2491840553,977835892,4,2932797309,1
4022546655,412029745,1,3610516910,0
4281299198,811437408,4,3480419742,0
106379532,3095417457,0,3201796989,0
2487490600,1198051214,4,3542931366,0
1302531995,2145510399,0,3448042394,0
3256180356,3727905980,1,3823241704,1
3714350778,3775667906,4,1013473400,0
4061195492,2672548926,3,4284218622,0
1165236106,2541953583,4,3539940773,1
510472508,398648111,3,535819071,0
3461423260,1947388904,3,4266912252,1
2962576481,1336320927,2,8650753,0
3765283008,4037718753,3,4033854177,1
341132584,3762231488,4,4100611560,0
3728374972,1744451023,2,1178220172,1
734375767,3288989832,4,4023365599,0
2096310265,2362208281,2,213917720,1
2415393823,3698775736,2,2356597784,0
1747580368,2099527674,3,2100162554,1
1247960468,3915568338,2,1214403792,1
3155423352,2367175706,3,3172727922,1
1930147814,1851062748,2,1644212708,1
2727667269,2775500362,4,133308431,1
3749166270,3245998210,2,3245473922,0
520839998,3522820259,1,1292987035,0
3461534876,1080059264,2,1077953664,0
3571233449,1538502583,3,3758079935,0
1004416887,1718903756,4,1571441723,1
1421927337,2325316629,3,3738822581,1
1260107158,1094449026,1,165658132,0
1020181881,3947418838,2,675845200,0
4021949663,2119359484,3,4294631295,1
927452526,3025845864,4,2199745286,0
3300964489,254185246,4,3420862367,1
2753846856,2810190415,2,2751470152,0
3153841783,510807356,0,3664665523,1
2036302322,2321384980,2,140349456,1
304628004,3548057254,0,3852684746,1
2785213516,321347366,2,34757636,1
3017783911,520852286,0,3538636197,0
66281735,3841834697,0,3975225296,1
4282689790,2385531932,3,4285824254,1
2759587400,4161307376,1,2759029592,1
2389587996,3736309949,2,2384597020,0
60476679,2303936018,1,2051507445,1
1989433325,3512287906,4,2815235407,0
1846324188,1852401116,1,3752019456,1
670804815,1977296875,0,2648101690,0
2786664524,1756495313,0,248192541,0
3668026549,3970217689,2,3365971089,0
2468248102,3565938345,3,3617582767,1
866677095,1515140020,0,2381751579,1
2279457295,3492397216,1,934543727,1
2407725087,2296222225,0,408980016,0
1803994583,3056461420,4,3718980539,0
484501817,1924700133,3,2063138813,1
3515092643,2282124304,1,1231919763,1
3025841768,3010115174,0,1740989646,0
3423005336,2752071240,4,1745857744,0
417166129,2585538612,0,3002704741,0
89351434,3813669062,1,571173956,1
215426841,1506738611,1,3003656038,1
1808550871,4216579318,2,1799373014,0
1747088336,2472206374,1,3569849258,0
2092902393,3209308798,2,1007297144,0
447922997,891900266,0,1339823263,0
4193273587,2638193210,1,1555080377,0
3355460240,1823574489,2,1207959700,1
2514924587,1928653797,4,3880935374,1
1731453390,632588619,0,2364042009,0
3807919301,2524601900,3,4143611629,0
336807720,1396246950,4,1730825870,1
